"","ID_VIV","ID_HOG","UPM","VIV_SEL","HOGAR","RESUL_H","N_INF","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","TOT_PER","FAC_HOG","FAC_HOG_AM","DOMINIO","EST_DIS","UPM_DIS"
"188","0100399.02","0100399.02.01","0100399","02","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000243","000243","U","0001","00044"
"189","0100399.03","0100399.03.01","0100399","03","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000243","000243","U","0001","00044"
"190","0100399.04","0100399.04.01","0100399","04","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000243","000243","U","0001","00044"
"191","0100401.01","0100401.01.01","0100401","01","01","B","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","07","000222","000222","U","0001","00069"
"192","0100401.02","0100401.02.01","0100401","02","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000222","000222","U","0001","00069"
"193","0100401.03","0100401.03.01","0100401","03","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000222","000222","U","0001","00069"
"194","0100401.04","0100401.04.01","0100401","04","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000222","000222","U","0001","00069"
"195","0100401.05","0100401.05.01","0100401","05","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000222","000222","U","0001","00069"
"196","0100408.01","0100408.01.01","0100408","01","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000243","000243","U","0001","00001"
"197","0100408.02","0100408.02.01","0100408","02","01","A","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000243","000243","U","0001","00001"
"198","0100408.03","0100408.03.01","0100408","03","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000243","000243","U","0001","00001"
"199","0100408.04","0100408.04.01","0100408","04","01","A","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000243","000243","U","0001","00001"
"200","0100408.05","0100408.05.01","0100408","05","01","A","01","04","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000243","000243","U","0001","00001"
"201","0100414.01","0100414.01.01","0100414","01","01","B","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000249","000249","U","0001","00030"
"202","0100414.02","0100414.02.01","0100414","02","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000249","000249","U","0001","00030"
"203","0100414.03","0100414.03.01","0100414","03","01","A","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000249","000249","U","0001","00030"
"204","0100414.04","0100414.04.01","0100414","04","01","B","02","03","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000249","000249","U","0001","00030"
"205","0100414.05","0100414.05.01","0100414","05","01","B","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","07","000249","000249","U","0001","00030"
"206","0100416.01","0100416.01.01","0100416","01","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000238","000238","U","0001","00052"
"207","0100416.02","0100416.02.01","0100416","02","01","B","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","06","000238","000238","U","0001","00052"
"208","0100416.03","0100416.03.01","0100416","03","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000238","000238","U","0001","00052"
"209","0100416.04","0100416.04.01","0100416","04","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000238","000238","U","0001","00052"
"210","0100416.05","0100416.05.01","0100416","05","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000238","000238","U","0001","00052"
"211","0100432.01","0100432.01.01","0100432","01","01","A","02","03","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000243","000243","U","0001","00043"
"212","0100432.02","0100432.02.01","0100432","02","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","06","000243","000243","U","0001","00043"
"213","0100432.03","0100432.03.01","0100432","03","01","B","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000243","000243","U","0001","00043"
"214","0100432.04","0100432.04.01","0100432","04","01","B","02","03","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000243","000243","U","0001","00043"
"215","0100432.05","0100432.05.01","0100432","05","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000243","000243","U","0001","00043"
"216","0100434.01","0100434.01.01","0100434","01","01","A","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000251","000251","U","0001","00028"
"217","0100434.02","0100434.02.01","0100434","02","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000251","000251","U","0001","00028"
"218","0100434.03","0100434.03.01","0100434","03","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000251","000251","U","0001","00028"
"219","0100434.04","0100434.04.01","0100434","04","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000251","000251","U","0001","00028"
"220","0100434.05","0100434.05.01","0100434","05","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","06","000251","000251","U","0001","00028"
"221","0100443.01","0100443.01.01","0100443","01","01","A","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000248","000248","U","0002","00122"
"222","0100443.02","0100443.02.01","0100443","02","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000248","000248","U","0002","00122"
"223","0100443.03","0100443.03.01","0100443","03","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000248","000248","U","0002","00122"
"224","0100443.04","0100443.04.01","0100443","04","01","B","02","03","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000248","000248","U","0002","00122"
"225","0100443.05","0100443.05.01","0100443","05","01","B","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000248","000248","U","0002","00122"
"226","0100446.01","0100446.01.01","0100446","01","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000238","000238","U","0001","00053"
"227","0100446.02","0100446.02.01","0100446","02","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","06","000238","000238","U","0001","00053"
"228","0100446.03","0100446.03.01","0100446","03","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000238","000238","U","0001","00053"
"229","0100446.04","0100446.04.01","0100446","04","01","B","02","03","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000238","000238","U","0001","00053"
"230","0100446.04","0100446.04.02","0100446","04","02","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000238","000238","U","0001","00053"
"231","0100446.05","0100446.05.01","0100446","05","01","A","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000238","000238","U","0001","00053"
"232","0100447.01","0100447.01.01","0100447","01","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000221","000221","U","0001","00070"
"233","0100447.02","0100447.02.01","0100447","02","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000221","000221","U","0001","00070"
"234","0100447.03","0100447.03.01","0100447","03","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000221","000221","U","0001","00070"
"235","0100447.04","0100447.04.01","0100447","04","01","A","02","04","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000221","000221","U","0001","00070"
"236","0100450.01","0100450.01.01","0100450","01","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000305","000305","U","0003","00188"
"237","0100450.02","0100450.02.01","0100450","02","01","A","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000305","000305","U","0003","00188"
"238","0100450.03","0100450.03.01","0100450","03","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000305","000305","U","0003","00188"
"239","0100450.04","0100450.04.01","0100450","04","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000305","000305","U","0003","00188"
"240","0100450.05","0100450.05.01","0100450","05","01","A","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000305","000305","U","0003","00188"
"241","0100458.01","0100458.01.01","0100458","01","01","A","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000203","000203","U","0003","00256"
"242","0100458.02","0100458.02.01","0100458","02","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000203","000203","U","0003","00256"
"243","0100458.03","0100458.03.01","0100458","03","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000203","000203","U","0003","00256"
"244","0100458.04","0100458.04.01","0100458","04","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000203","000203","U","0003","00256"
"245","0100458.05","0100458.05.01","0100458","05","01","A","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000203","000203","U","0003","00256"
"246","0100461.03","0100461.03.01","0100461","03","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000255","000255","U","0003","00229"
"247","0100461.05","0100461.05.01","0100461","05","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000255","000255","U","0003","00229"
"248","0100462.02","0100462.02.01","0100462","02","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000236","000236","U","0003","00243"
"249","0100462.03","0100462.03.01","0100462","03","01","B","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000236","000236","U","0003","00243"
"250","0100462.04","0100462.04.01","0100462","04","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000236","000236","U","0003","00243"
"251","0100462.05","0100462.05.01","0100462","05","01","A","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000236","000236","U","0003","00243"
"252","0100470.01","0100470.01.01","0100470","01","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000233","000233","U","0003","00245"
"253","0100470.02","0100470.02.01","0100470","02","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000233","000233","U","0003","00245"
"254","0100470.03","0100470.03.01","0100470","03","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000233","000233","U","0003","00245"
"255","0100470.04","0100470.04.01","0100470","04","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000233","000233","U","0003","00245"
"256","0100470.05","0100470.05.01","0100470","05","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000233","000233","U","0003","00245"
"257","0100471.01","0100471.01.01","0100471","01","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000245","000245","U","0002","00127"
"258","0100471.03","0100471.03.01","0100471","03","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000245","000245","U","0002","00127"
"259","0100471.04","0100471.04.01","0100471","04","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000245","000245","U","0002","00127"
"260","0100471.05","0100471.05.01","0100471","05","01","A","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000245","000245","U","0002","00127"
"261","0100477.01","0100477.01.01","0100477","01","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000261","000261","U","0003","00218"
"262","0100477.02","0100477.02.01","0100477","02","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000261","000261","U","0003","00218"
"263","0100477.03","0100477.03.01","0100477","03","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000261","000261","U","0003","00218"
"264","0100477.04","0100477.04.01","0100477","04","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000261","000261","U","0003","00218"
"265","0100477.05","0100477.05.01","0100477","05","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000261","000261","U","0003","00218"
"266","0100478.01","0100478.01.01","0100478","01","01","B","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000286","000286","U","0003","00196"
"267","0100478.03","0100478.03.01","0100478","03","01","A","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000286","000286","U","0003","00196"
"268","0100478.04","0100478.04.01","0100478","04","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000286","000286","U","0003","00196"
"269","0100480.01","0100480.01.01","0100480","01","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000329","000329","U","0003","00186"
"270","0100480.02","0100480.02.01","0100480","02","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000329","000329","U","0003","00186"
"271","0100480.03","0100480.03.01","0100480","03","01","A","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000329","000329","U","0003","00186"
"272","0100480.05","0100480.05.01","0100480","05","01","B","03","03","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000329","000329","U","0003","00186"
"273","0100488.02","0100488.02.01","0100488","02","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000249","000249","U","0001","00031"
"274","0100488.03","0100488.03.01","0100488","03","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","05","000249","000249","U","0001","00031"
"275","0100488.04","0100488.04.01","0100488","04","01","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000249","000249","U","0001","00031"
"276","0100488.05","0100488.05.01","0100488","05","01","B","02","04","01","AGUASCALIENTES","001","AGUASCALIENTES","06","000249","000249","U","0001","00031"
"277","0100498.01","0100498.01.01","0100498","01","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000222","000222","U","0002","00155"
"278","0100498.01","0100498.01.02","0100498","01","02","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000222","000222","U","0002","00155"
"279","0100498.01","0100498.01.03","0100498","01","03","A","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000222","000222","U","0002","00155"
"280","0100498.02","0100498.02.01","0100498","02","01","B","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","04","000222","000222","U","0002","00155"
"281","0100498.03","0100498.03.01","0100498","03","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","000222","000222","U","0002","00155"
"282","0100498.05","0100498.05.01","0100498","05","01","A","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000222","000222","U","0002","00155"
"283","0100507.01","0100507.01.01","0100507","01","01","B","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000361","000361","U","0003","00183"
"284","0100507.02","0100507.02.01","0100507","02","01","B","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","03","000361","000361","U","0003","00183"
"285","0100507.03","0100507.03.01","0100507","03","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000361","000361","U","0003","00183"
"286","0100507.04","0100507.04.01","0100507","04","01","A","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000361","000361","U","0003","00183"
"287","0100507.05","0100507.05.01","0100507","05","01","B","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","02","000361","000361","U","0003","00183"
