Unnamed: 0,ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_5A_1,BP1_5A_2,BP1_5A_3,BP1_5A_4,BP1_5A_9,BP1_6,BP1_7,BP1_8,BP1_9,BP1_10_1,BP1_10_2,BP1_10_9,BP1_11,BP1_12_1,BP1_12_2,BP1_12_3,BP1_12_4,BP1_12_5,BP1_12_9,BP1_13,BP1_14_1,BP1_14_2,BP1_14_3,BP1_14_4,BP1_14_9,BP1_15,BP1_16_1,BP1_16_2,BP1_16_3,BP1_16_4,BP1_16_9,BP1_17,BP1_18,BP1_19_1,BP1_19_2,BP1_19_3,BP1_19_4,BP1_19_5,BP1_19_6,BP1_19_7,BP1_19_8,BP1_20,BP1_21,BP1_22,BP1_23,BP1_24,BP1_25,BP1_26,BP1_27,BP1_28,BP1_29,BP1_30,BP1_31_01,BP1_31_02,BP1_31_03,BP1_31_04,BP1_31_05,BP1_31_06,BP1_31_07,BP1_31_08,BP1_31_99,BP1_32_1,BP1_32_2,BP1_32_3,BP1_32_4,BP1_32_5,BP1_32_9,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,BP2_1,BP3_1_01,BP3_1_02,BP3_1_03,BP3_1_04,BP3_1_05,BP3_1_06,BP3_1_07,BP3_1_08,BP3_1_09,BP3_1_10,BP3_1_11,BP3_1_12,BP3_1_99,BP3_2,BP4_1,BP5_1,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4,BP5_2_1,BP5_2_2,BP5_2_3,BP5_3,BP6_1,BP6_2,BP6_3,BP7_1,FAC_DEL,FAC_DEL_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,TIPO_DELITO_STR,LUGAR_STR,SEXO_STR
16944,1413727.01,1413727.01.01,1413727.01.01.02,1413727.01.01.02.03.1,1413727,1,1,1,1,3,2,A,2,40,2.0,11,14,98,9,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,981.0,U,4,281,6465,Robo en vivienda,En su vivienda,Mujer
16945,1412394.03,1412394.03.01,1412394.03.01.01,1412394.03.01.01.05.1,1412394,3,1,1,1,5,1,A,2,40,2.0,12,14,98,1,1,,,,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2977,2977.0,U,3,280,6322,Robo en calle (a transeúnte),En su vivienda,Mujer
16946,1414179.01,1414179.01.01,1414179.01.01.04,1414179.01.01.04.13.1,1414179,1,1,1,1,13,4,A,2,22,2.0,6,14,98,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3574,3574.0,U,3,280,6371,Delito sexual,En su vivienda,Mujer
16947,1412443.01,1412443.01.01,1412443.01.01.02,1412443.01.01.02.05.3,1412443,1,1,3,3,5,2,A,2,29,2.0,12,14,98,3,4,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,1,,,,1.0,6.0,,4.0,3.0,3.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,12000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1759,1759.0,U,2,279,6263,Robo en calle (a transeúnte),En su vivienda,Mujer
16948,1413524.02,1413524.02.01,1413524.02.01.03,1413524.02.01.03.03.1,1413524,2,1,1,1,3,3,A,2,26,2.0,6,14,98,2,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,1000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,879.0,U,2,279,6264,Robo en vivienda,En su vivienda,Mujer
16949,1412490.01,1412490.01.01,1412490.01.01.02,1412490.01.01.02.05.1,1412490,1,1,1,1,5,2,A,2,26,2.0,11,14,98,1,6,,,,,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2039,2039.0,U,2,279,6227,Robo en calle (a transeúnte),En su vivienda,Mujer
16950,1404355.01,1404355.01.01,1404355.01.01.02,1404355.01.01.02.06.1,1404355,1,1,1,1,6,2,A,2,79,2.0,2,14,98,1,1,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,200.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2328,2328.0,U,4,281,6404,Robo en negocio,En su vivienda,Mujer
16951,1412490.04,1412490.04.01,1412490.04.01.02,1412490.04.01.02.02.1,1412490,4,1,1,1,2,2,A,2,39,2.0,12,14,98,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,5000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,1019.0,U,2,279,6227,Robo de accesorios de vehículo,En su vivienda,Mujer
16952,1408697.01,1408697.01.01,1408697.01.01.01,1408697.01.01.01.05.1,1408697,1,1,1,1,5,1,A,2,36,2.0,7,14,98,3,1,,,,,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,1.0,6.0,,2.0,6.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,3,9000.0,750.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2250,2250.0,U,2,282,6485,Robo en calle (a transeúnte),En su vivienda,Mujer
16953,1410578.15,1410578.15.01,1410578.15.01.01,1410578.15.01.01.02.1,1410578,15,1,1,1,2,1,A,1,58,2.0,12,14,98,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,6.0,,4.0,1.0,4.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,30000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,1154.0,C,3,298,6573,Robo de accesorios de vehículo,En su vivienda,Hombre
16954,1461282.19,1461282.19.01,1461282.19.01.03,1461282.19.01.03.01.1,1461282,19,1,1,1,1,3,A,1,30,2.0,8,14,98,1,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,2.0,,3.0,5.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,70000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,868.0,R,1,302,6596,Robo total de vehículo,En su vivienda,Hombre
16955,1413551.01,1413551.01.01,1413551.01.01.02,1413551.01.01.02.07.1,1413551,1,1,1,1,7,2,A,2,40,2.0,11,14,98,3,4,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2.0,,,,,,,2,,,,,,,,,,,,,,,,1,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1738,1738.0,U,2,279,6266,Robo en banco/cajero,En su vivienda,Mujer
16956,1414910.05,1414910.05.01,1414910.05.01.01,1414910.05.01.01.01.1,1414910,5,1,1,1,1,1,A,1,24,2.0,3,14,98,3,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,3.0,,2.0,1.0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,962.0,U,3,280,6340,Robo total de vehículo,En su vivienda,Hombre
16957,1412490.02,1412490.02.01,1412490.02.01.05,1412490.02.01.05.02.1,1412490,2,1,1,1,2,5,A,2,18,2.0,1,14,98,9,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,1019.0,U,2,279,6227,Robo de accesorios de vehículo,En su vivienda,Mujer
16958,1412490.02,1412490.02.01,1412490.02.01.05,1412490.02.01.05.08.1,1412490,2,1,1,1,8,5,A,2,18,2.0,1,14,98,2,8,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,5097,5097.0,U,2,279,6227,Fraude bancario,En su vivienda,Mujer
16959,1412443.01,1412443.01.01,1412443.01.01.02,1412443.01.01.02.05.2,1412443,1,1,2,3,5,2,A,2,29,2.0,9,14,98,1,1,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,1.0,2.0,,4.0,3.0,3.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2,5000.0,9999999.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1759,1759.0,U,2,279,6263,Robo en calle (a transeúnte),En su vivienda,Mujer
16960,1412552.01,1412552.01.01,1412552.01.01.01,1412552.01.01.01.15.1,1412552,1,1,1,1,15,1,A,2,31,2.0,12,14,98,2,2,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,9.0,,,,,,,2.0,,,,,,,,,1,,,,2.0,,4.0,4.0,4.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130,1130.0,U,4,281,6416,Otro delito,En su vivienda,Mujer
16962,1408603.04,1408603.04.01,1408603.04.01.03,1408603.04.01.03.03.1,1408603,4,1,1,1,3,3,A,2,84,2.0,12,14,98,3,2,,,,,,1.0,1.0,2.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,2.0,,8.0,,,,,,,2,,,,,,,,,,,,,,,,3,1200.0,9999999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,972.0,U,2,282,6493,Robo en vivienda,En su vivienda,Mujer
16963,1413727.01,1413727.01.01,1413727.01.01.02,1413727.01.01.02.02.2,1413727,1,1,2,2,2,2,A,2,40,2.0,2,14,98,3,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,9999999.0,9999999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,981.0,U,4,281,6465,Robo de accesorios de vehículo,En su vivienda,Mujer
16964,1413727.01,1413727.01.01,1413727.01.01.02,1413727.01.01.02.05.1,1413727,1,1,1,1,5,2,A,2,40,2.0,3,14,98,1,1,,,,,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,25000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2944,2944.0,U,4,281,6465,Robo en calle (a transeúnte),En su vivienda,Mujer
16965,1413524.02,1413524.02.01,1413524.02.01.03,1413524.02.01.03.10.1,1413524,2,1,1,1,10,3,A,2,26,2.0,6,14,98,2,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,1,,,,1.0,2.0,,3.0,5.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4395,4395.0,U,2,279,6264,Amenazas/intimidación,En su vivienda,Mujer
16966,1413608.02,1413608.02.01,1413608.02.01.03,1413608.02.01.03.05.1,1413608,2,1,1,1,5,3,A,2,27,2.0,99,14,98,1,1,,,,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,4000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2973,2973.0,U,2,279,6241,Robo en calle (a transeúnte),En su vivienda,Mujer
16967,1412443.01,1412443.01.01,1412443.01.01.02,1412443.01.01.02.05.1,1412443,1,1,1,3,5,2,A,2,29,2.0,5,14,98,2,6,,,,,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,4,3000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1759,1759.0,U,2,279,6263,Robo en calle (a transeúnte),En su vivienda,Mujer
16968,1413611.03,1413611.03.01,1413611.03.01.01,1413611.03.01.01.05.1,1413611,3,1,1,1,5,1,A,2,60,2.0,9,14,98,3,1,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,987,987.0,U,4,281,6463,Robo en calle (a transeúnte),En su vivienda,Mujer
16970,1413337.05,1413337.05.01,1413337.05.01.02,1413337.05.01.02.03.1,1413337,5,1,1,1,3,2,A,2,56,2.0,2,14,98,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,400.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,862.0,U,3,283,6498,Robo en vivienda,En su vivienda,Mujer
16971,1412834.01,1412834.01.01,1412834.01.01.01,1412834.01.01.01.02.1,1412834,1,1,1,1,2,1,A,1,46,2.0,6,14,98,4,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,5000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,946.0,U,3,280,6352,Robo de accesorios de vehículo,En su vivienda,Hombre
16972,1408603.04,1408603.04.01,1408603.04.01.03,1408603.04.01.03.04.1,1408603,4,1,1,1,4,3,A,2,84,2.0,11,14,98,4,2,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,3.0,,4.0,2.0,3.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,972,972.0,U,2,282,6493,Robo en transporte público,En su vivienda,Mujer
16973,1408697.01,1408697.01.01,1408697.01.01.01,1408697.01.01.01.11.1,1408697,1,1,1,1,11,1,A,2,36,2.0,12,14,98,1,1,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,1.0,2.0,,3.0,3.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2250.0,U,2,282,6485,Lesiones,En su vivienda,Mujer
16974,1412490.04,1412490.04.01,1412490.04.01.02,1412490.04.01.02.05.1,1412490,4,1,1,1,5,2,A,2,39,2.0,10,14,98,3,1,,,,,,1.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,30000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3058,3058.0,U,2,279,6227,Robo en calle (a transeúnte),En su vivienda,Mujer
16975,1413524.02,1413524.02.01,1413524.02.01.03,1413524.02.01.03.04.1,1413524,2,1,1,1,4,3,A,2,26,2.0,7,14,98,1,2,,,,,,1.0,1.0,2.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,2.0,,,,,,,,,1,,,,1.0,2.0,,3.0,3.0,3.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,5000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,879,879.0,U,2,279,6264,Robo en transporte público,En su vivienda,Mujer
16976,1413634.01,1413634.01.01,1413634.01.01.01,1413634.01.01.01.08.1,1413634,1,1,1,1,8,1,A,2,45,2.0,8,14,98,3,3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2445,2445.0,U,4,281,6393,Fraude bancario,En su vivienda,Mujer
16977,1412633.04,1412633.04.01,1412633.04.01.04,1412633.04.01.04.02.1,1412633,4,1,1,1,2,4,A,1,22,2.0,6,14,98,3,1,,,,,,1.0,1.0,1.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,4,13000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,856.0,U,2,279,6268,Robo de accesorios de vehículo,En su vivienda,Hombre
16978,1413611.02,1413611.02.01,1413611.02.01.01,1413611.02.01.01.02.1,1413611,2,1,1,1,2,1,A,1,51,2.0,8,14,98,3,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2.0,,1.0,3.0,5.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,8000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,987.0,U,4,281,6463,Robo de accesorios de vehículo,En su vivienda,Hombre
16979,1413634.01,1413634.01.01,1413634.01.01.01,1413634.01.01.01.01.1,1413634,1,1,1,1,1,1,A,2,45,2.0,5,14,98,4,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,2.0,,4.0,1.0,2.0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,200000.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,1223.0,U,4,281,6393,Robo total de vehículo,En su vivienda,Mujer
16980,1412394.04,1412394.04.01,1412394.04.01.02,1412394.04.01.02.03.1,1412394,4,1,1,1,3,2,A,2,21,2.0,11,14,98,3,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,992.0,U,3,280,6322,Robo en vivienda,En su vivienda,Mujer
16981,1413068.02,1413068.02.01,1413068.02.01.03,1413068.02.01.03.02.1,1413068,2,1,1,1,2,3,A,2,29,2.0,12,14,98,1,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,7000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,831.0,U,2,279,6274,Robo de accesorios de vehículo,En su vivienda,Mujer
16982,1418192.03,1418192.03.01,1418192.03.01.02,1418192.03.01.02.07.1,1418192,3,1,1,1,7,2,A,2,45,2.0,11,14,98,2,1,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,22000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2899,2899.0,U,4,281,6390,Robo en banco/cajero,En su vivienda,Mujer
16983,1413355.05,1413355.05.01,1413355.05.01.01,1413355.05.01.01.09.1,1413355,5,1,1,1,9,1,A,2,64,2.0,4,14,98,2,2,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,0.0,0.0,3.0,,,,,837,837.0,U,3,283,6499,Extorsión,En su vivienda,Mujer
16984,1411921.04,1411921.04.01,1411921.04.01.01,1411921.04.01.01.05.1,1411921,4,1,1,1,5,1,A,2,50,2.0,1,14,98,3,1,,,,,,1.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,3,50000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2797,2797.0,U,3,280,6356,Robo en calle (a transeúnte),En su vivienda,Mujer
